PlayerID,Jersey,FirstName,LastName,College,Age,Experience,Height,Weight,TeamID,DraftedBy,DraftRound,DraftPick,DraftSeason,HallOfFame,Injury,InjuryLength,Salary,ContractYears,Position,Alt Position,Team,RetiredSeason,Franchise Tag,Tender Type,Awards,Strength,Agility,Arm,Speed,Hands,Intelligence,Accuracy,Run Blocking,Pass Blocking,Tackling,Endurance,Kick Distance,Kick Accuracy,Overall
1955,91,Brad,Van Pelt,Michigan State,34,0,77,235,16,16,14,5,1985,False,,,11954361,4,LB,LB,PHI,0,False,None,,78,82,1,82,55,72,1,1,1,66,90,3,1,81
1956,29,Hanford,Dixon,Southern Miss,27,0,71,186,12,12,7,11,1985,False,,,14339567,5,CB,CB,DET,0,False,None,,59,80,1,89,54,67,1,1,1,48,79,1,5,79
1957,39,Carl,Lee,Marshall,24,0,71,185,9,9,5,7,1985,False,,,13764355,5,CB,CB,LON,0,False,None,,60,76,1,93,67,66,1,1,1,47,78,1,1,79
1958,45,Gary,Fencik,Yale,31,0,73,194,14,14,11,10,1985,False,,,11983338,5,FS,FS,ATL,0,False,None,,49,71,1,87,48,62,1,1,1,68,71,1,1,76
1959,81,Anthony,Carter,Michigan,25,0,71,168,15,15,4,16,1985,False,,,14307597,5,WR,WR,SF,0,False,None,,46,85,1,88,93,55,1,39,14,38,75,1,1,80
1960,24,Everson,Walls,Grambling State,26,0,73,194,10,10,8,1,1985,False,,,13792816,4,CB,CB,GB,0,False,None,,50,92,1,78,66,53,1,1,1,60,89,1,1,80
1961,23,Sammy,Winder,Southern Miss,26,0,71,203,15,15,25,3,1985,False,,,8689818,4,RB,RB,SF,0,False,None,,65,78,30,80,67,61,9,19,31,39,74,1,1,78
1962,42,Stump,Mitchell,The Citadel,26,0,69,188,18,18,29,5,1985,False,,,7478498,3,RB,RB,CLM,0,False,None,,69,70,11,80,68,47,22,21,21,40,79,1,1,79
1963,26,Rob,Carpenter,Miami (OH),30,0,73,224,11,11,18,17,1985,False,,,10812434,4,FB,FB,CHI,0,False,None,,58,63,1,62,57,48,1,51,43,20,63,1,1,75
1964,3,Bobby,Hebert,Northwest State (LA),25,0,76,215,4,4,11,12,1985,False,,,12229723,2,QB,QB,OAK,0,False,None,,58,62,84,63,13,83,83,5,1,33,83,1,1,79
1965,40,Eddie Lee,Ivery,Georgia Tech,28,0,72,210,7,7,29,1,1985,False,,,6816452,2,RB,RB,CIN,0,False,None,,64,70,22,83,63,56,19,35,18,32,82,1,1,78
1966,80,Cris,Collinsworth,Florida,26,0,77,192,17,17,8,15,1985,False,,,15479948,4,WR,WR,WAS,0,False,None,,46,80,1,74,83,60,3,33,14,28,81,1,4,80
1967,21,Cliff,Branch,Colorado,37,0,71,170,7,7,17,1,1985,False,,,10762542,3,WR,WR,CIN,0,False,None,,27,84,1,72,77,69,1,24,9,18,87,1,1,73
1968,85,Mickey,Shuler,Penn State,29,0,75,232,17,17,13,4,1985,False,,,11659041,3,TE,TE,WAS,0,False,None,,52,65,1,76,82,70,1,43,43,47,70,1,1,79
1969,70,Keith,Dorney,Penn State,28,0,77,268,7,7,10,18,1985,False,,,16045859,3,T,T,CIN,0,False,None,,89,48,1,61,13,60,1,66,73,46,54,1,1,79
1970,65,Mark,Dennard,Texas A&M,30,0,73,253,4,4,20,7,1985,False,,,9246396,2,C,C,OAK,0,False,None,,86,45,1,49,18,61,1,78,64,31,57,1,1,78
1971,75,Fred,Dean,Louisiana Tech,33,0,75,230,3,3,17,17,1985,False,,,10867486,2,DE,DE,HOU,0,False,None,,66,63,1,75,48,52,1,3,1,71,58,1,1,75
1972,68,Carl,Hairston,Md-Eastern Shore,33,0,75,260,14,14,13,10,1985,False,,,13174402,2,DE,DE,ATL,0,False,None,,83,69,1,62,39,52,1,1,5,63,78,1,1,77
1973,75,Rulon,Jones,Utah State,27,0,78,260,11,11,8,17,1985,False,,,15773949,5,DE,DE,CHI,0,False,None,,77,75,1,69,43,51,1,2,1,74,67,3,4,79
1974,77,Jeff,Bryant,Clemson,25,0,77,276,18,18,8,14,1985,False,,,14885837,4,DE,DE,CLM,0,False,None,,79,70,1,61,40,52,1,1,1,73,58,1,1,79
1975,49,Dwayne,Woodruff,Louisville,28,0,71,198,18,18,10,14,1985,False,,,14139271,3,CB,CB,CLM,0,False,None,,35,90,1,83,61,58,1,1,1,49,71,1,1,79
1976,45,Kenny,Easley,UCLA,26,0,75,206,3,3,10,2,1985,False,Hyper Extended Knee,,13605739,3,SS,SS,HOU,0,False,None,,60,89,1,78,61,56,1,5,1,70,89,1,1,81
1977,10,Al,Del Greco,Auburn,23,0,70,200,18,18,13,5,1985,False,,,12177716,4,K,K,CLM,0,False,None,,31,45,8,38,21,73,1,1,1,23,95,90,70,78
1978,73,Joe,Klecko,Temple,32,0,75,263,8,8,10,10,1985,False,,,13850961,4,DT,DT,PRO,0,False,None,,93,62,1,68,45,48,4,1,4,53,61,2,1,81
1979,78,John,Dutton,Nebraska,34,0,78,266,16,16,13,14,1985,False,,,11522427,2,DT,DT,PHI,0,False,None,,82,62,1,70,37,66,1,1,1,65,78,1,1,80
1980,46,Todd,Christensen,BYU,29,0,75,230,18,18,12,14,1985,False,,,13370643,4,TE,TE,CLM,0,False,None,,67,73,5,68,80,57,3,52,36,42,80,1,1,78
1981,50,Duane,Bickett,USC,23,0,77,251,12,12,8,8,1985,False,,,16540684,3,LB,LB,DET,0,False,None,,72,70,1,82,51,61,1,1,1,72,79,1,1,79
1982,20,Deron,Cherry,Rutgers,26,0,71,197,3,3,8,2,1985,False,,,14501603,3,FS,FS,HOU,0,False,None,,60,88,1,80,62,61,1,2,1,74,86,5,1,81
1983,83,Mark,Clayton,Louisville,24,0,69,177,10,10,7,18,1985,False,,,14515633,3,WR,WR,GB,0,False,None,,48,89,1,83,80,60,1,20,11,41,91,1,1,78
1984,47,LeRoy,Irvin,Kansas,28,0,71,184,11,11,11,2,1985,False,,,12050827,4,CB,CB,CHI,0,False,None,,58,86,4,82,51,50,1,4,1,65,81,1,1,78
1985,44,Dave,Waymer,Notre Dame,27,0,73,195,1,1,9,16,1985,False,,,2500000,2,CB,CB,KC,0,False,None,,60,75,1,77,54,60,1,1,1,70,90,1,1,78
1986,49,Tony,Paige,Virginia Tech,23,0,70,225,6,6,12,4,1985,False,,,12846184,3,FB,FB,WIN,0,False,None,,77,60,1,72,75,59,1,41,41,23,77,1,1,78
1987,14,Ken,Anderson,Augustana (IL),36,0,74,212,16,16,15,14,1985,False,Scratched Cornea,,8993467,2,QB,QB,PHI,0,False,None,,40,53,89,57,19,90,72,1,1,29,84,1,1,76
1988,82,Mike,Quick,North Carolina State,26,0,74,190,3,3,6,2,1985,False,,,14023615,4,WR,WR,HOU,0,False,None,,58,84,1,92,80,60,1,25,12,27,87,1,1,82
1989,7,Ken,O'Brien,California-Davis,25,0,76,210,3,3,16,2,1985,False,,,10045923,2,QB,QB,HOU,0,False,None,,61,65,79,63,23,82,80,1,4,24,82,1,1,78
1990,68,Rubin,Carter,Miami (FL),33,0,72,256,11,11,15,2,1985,False,,,11260423,2,DT,DT,CHI,0,False,None,,78,63,1,62,42,60,1,1,1,64,75,3,1,74
1991,63,Ed,White,California,38,0,73,269,13,13,18,11,1985,False,,,7110149,2,G,G,MIN,0,False,None,,90,64,1,48,26,77,1,73,72,41,69,1,1,77
1992,24,Mossy,Cade,Texas,24,0,73,197,8,8,11,9,1985,False,,,11819080,2,SS,SS,PRO,0,False,None,,58,75,1,80,54,44,1,1,1,63,76,1,1,79
1993,14,Steve,Grogan,Kansas State,32,0,76,210,8,8,25,9,1985,False,,,7774663,2,QB,QB,PRO,0,False,None,,57,56,73,58,11,76,83,1,1,27,76,1,1,77
1994,18,Jim,Zorn,Cal Poly-Pomona,32,0,74,200,14,14,27,10,1985,False,,,7064384,1,QB,QB,ATL,0,False,None,,42,50,89,60,3,76,67,1,1,11,80,1,1,78
1995,33,Tony,Collins,East Carolina,26,0,71,208,1,1,25,16,1985,False,,,1000000,3,RB,RB,KC,0,False,None,,72,78,28,77,66,54,10,31,37,33,70,1,1,77
1996,31,Gerry,Ellis,Missouri,28,0,71,221,2,2,31,13,1985,False,Fractured Cheekbone,,6423758,3,RB,RB,MIA,0,False,None,,71,74,15,80,62,47,21,22,33,25,68,1,1,77
1997,30,Steve,Sewell,Oklahoma,22,0,75,210,18,18,9,5,1985,False,,,14203986,5,RB,RB,CLM,0,False,None,,59,83,19,75,59,43,11,22,27,25,71,1,1,77
1998,89,Wes,Chandler,Florida,29,0,72,196,1,1,11,16,1985,False,,,2250000,2,WR,WR,KC,0,False,None,,38,92,1,80,77,75,5,26,29,40,72,1,1,77
1999,85,Wesley,Walker,California,30,0,72,179,1,1,12,3,1985,False,,,2000000,4,WR,WR,KC,0,False,None,,50,88,1,74,83,57,1,23,20,42,93,1,1,76
2000,81,Russ,Francis,Oregon,32,0,78,240,14,14,14,9,1985,False,,,10933351,3,TE,TE,ATL,0,False,None,,54,61,4,84,80,65,1,52,38,35,68,1,1,76
2001,71,Keith,Fahnhorst,Minnesota,33,0,78,273,16,16,9,14,1985,False,,,13168657,3,T,T,PHI,0,False,None,,76,52,1,58,22,67,1,70,78,44,65,1,1,74
2002,70,Billy,Shields,Georgia Tech,32,0,80,272,5,5,16,13,1985,False,,,10742357,2,T,T,BUF,0,False,None,,66,40,1,34,11,59,1,82,66,34,75,1,1,74
2003,72,Karl,Baldischwiler,Oklahoma,29,0,77,265,11,11,10,17,1985,False,,,14050398,4,T,T,CHI,0,False,None,,79,49,1,48,21,66,1,73,78,50,59,1,1,77
2004,61,Lance,Smith,LSU,22,0,75,283,8,8,8,10,1985,False,,,13338489,4,T,T,PRO,0,False,None,,88,60,1,54,6,69,1,73,68,34,69,1,1,78
2005,60,Dan,Alexander,LSU,30,0,76,260,15,15,15,3,1985,False,,,11154007,3,G,G,SF,0,False,None,,84,44,1,46,17,53,1,73,78,48,60,1,1,78
2006,68,Robert,Jackson,Duke,32,0,74,255,5,5,17,6,1985,False,,,9863509,3,G,G,BUF,0,False,None,,72,56,1,42,25,69,1,66,73,35,74,1,1,75
2007,52,Kevin,Glover,Maryland,22,0,74,278,12,12,9,11,1985,False,,,13824858,3,C,C,DET,0,False,None,,72,60,1,53,14,63,1,75,77,47,73,1,1,79
2008,64,Tom,Rafferty,Penn State,31,0,75,256,8,8,26,10,1985,False,,,6608823,2,C,C,PRO,0,False,None,,77,46,1,42,16,64,1,79,65,43,73,1,1,78
2009,71,Mark,Tuinei,Hawaii,25,0,77,302,10,10,13,18,1985,False,,,13606787,3,C,C,GB,0,False,None,,80,55,1,53,15,71,1,69,67,42,69,1,1,77
2010,72,Don,Mosebar,USC,24,0,78,285,2,2,9,13,1985,False,,,15685252,4,C,C,MIA,0,False,None,,88,61,1,54,14,55,1,77,76,50,71,1,1,78
2011,51,Guy,Morriss,TCU,34,0,76,255,16,16,18,5,1985,False,,,9453498,4,C,C,PHI,0,False,None,,83,46,1,37,12,63,1,81,68,46,51,1,1,74
2012,53,Will,Grant,Idaho State,31,0,75,254,5,5,28,13,1985,False,,,6758472,2,C,C,BUF,0,False,None,,82,53,1,41,6,57,1,72,73,28,63,1,1,78
2013,64,Guy,Bingham,Montana,27,0,75,255,17,17,20,15,1985,False,,,9628451,3,C,C,WAS,0,False,None,,81,39,1,44,13,56,1,71,73,31,58,1,1,78
2014,67,Art,Still,Kentucky,30,0,79,253,9,9,9,7,1985,False,,,14101592,5,DE,DE,LON,0,False,None,,81,73,1,67,44,62,5,5,1,64,60,1,2,73
2015,77,Jacob,Green,Texas A&M,28,0,75,255,1,1,14,3,1985,False,,,2000000,2,DE,DE,KC,0,False,None,,74,70,1,72,43,51,4,1,1,72,70,1,1,77
2016,75,Doug,Betters,Montana,29,0,79,262,18,18,14,14,1985,False,,,13109017,5,DE,DE,CLM,0,False,None,,70,59,4,71,50,66,1,1,1,54,67,1,1,74
2017,56,Robin,Cole,New Mexico,30,0,74,220,1,1,13,16,1985,False,,,2000000,3,LB,LB,KC,0,False,None,,66,70,1,78,43,59,1,1,1,65,84,1,1,76
2018,50,David,Little,Florida,26,0,73,232,10,10,10,1,1985,False,,,13589822,4,LB,LB,GB,0,False,None,,75,73,1,71,32,68,1,1,1,79,76,1,1,78
2019,59,Kyle,Clifton,TCU,23,0,76,236,9,9,7,7,1985,False,,,15075789,3,LB,LB,LON,0,False,None,,69,78,1,79,30,66,1,1,1,80,71,1,1,77
2020,49,William,Judson,South Carolina State,26,0,73,189,13,13,11,8,1985,False,,,13301847,3,CB,CB,MIN,0,False,None,,42,83,1,87,65,47,1,1,1,52,77,1,1,77
2021,47,Glenn,Blackwood,Texas,28,0,72,187,7,7,14,18,1985,False,,,11754121,4,SS,SS,CIN,0,False,None,,63,78,1,70,53,49,1,1,1,65,81,1,1,78
2022,38,Roland,James,Tennessee,27,0,74,191,10,10,12,1,1985,False,,,12644513,2,SS,SS,GB,0,False,None,,67,86,1,80,43,46,1,1,1,69,80,1,1,80
2023,25,Jerry,Gray,Texas,23,0,72,183,6,6,7,15,1985,False,,,15614515,5,CB,CB,WIN,0,False,None,,54,89,1,73,64,53,1,1,1,45,80,1,1,78
2024,23,Shaun,Gayle,Ohio State,23,0,71,202,13,13,9,8,1985,False,,,15237880,4,SS,SS,MIN,0,False,None,,68,83,1,82,61,59,1,1,1,58,79,1,1,80
2025,39,Brett,Maxie,Texas Southern,23,0,74,194,7,7,12,18,1985,False,,,12601817,2,CB,CB,CIN,0,False,None,,52,72,1,76,56,63,1,1,1,53,80,1,1,78
2026,34,Kevin,Mack,Clemson,23,0,72,224,4,4,8,7,1985,False,,,13873895,3,FB,FB,OAK,0,False,None,,81,55,1,80,64,49,1,51,44,21,82,1,1,80
2027,89,Mark,Bavaro,Notre Dame,22,0,76,245,6,6,9,15,1985,False,,,14336279,4,TE,TE,WIN,0,False,None,,64,60,1,82,77,66,1,36,46,39,65,1,1,80
2028,67,Luis,Sharpe,UCLA,25,0,77,275,7,7,8,18,1985,False,,,13633655,4,T,T,CIN,0,False,None,,89,43,1,61,29,65,1,75,70,43,60,1,1,78
2029,80,Irving,Fryar,Nebraska,23,0,72,200,13,13,7,8,1985,False,,,14317643,3,WR,WR,MIN,0,False,None,,38,92,1,82,80,74,4,19,31,31,78,1,1,77
2030,26,Matt,Suhey,Penn State,27,0,71,217,14,14,15,10,1985,False,,,11947147,3,FB,FB,ATL,0,False,None,,73,51,1,64,55,45,1,55,45,31,77,1,1,78
2031,25,Scott,Case,Northeast Oklahoma A&M,23,0,73,188,2,2,8,6,1985,False,,,13983165,3,SS,SS,MIA,0,False,None,,68,87,1,70,61,61,1,1,1,65,88,1,1,77
2032,32,Craig,James,SMU,24,0,72,215,13,13,12,11,1985,False,,,11958516,5,FB,FB,MIN,0,False,None,,77,66,1,78,70,65,1,52,44,24,71,1,1,78
2033,83,Willie,Gault,Tennessee,25,0,72,181,4,4,9,12,1985,False,,,16071423,3,WR,WR,OAK,0,False,None,,29,75,1,95,61,50,1,31,8,34,81,1,1,77
2034,30,Ron,Davenport,Louisville,23,0,74,230,6,6,18,4,1985,False,,,11036394,4,RB,RB,WIN,0,False,None,,66,67,15,74,57,55,18,33,21,22,83,1,1,77
2035,74,Derland,Moore,Oklahoma,34,0,76,250,5,5,18,13,1985,False,,,9557853,4,DT,DT,BUF,0,False,None,,71,53,1,45,25,61,1,1,1,62,71,1,1,71
2036,7,Joe,Theismann,Notre Dame,36,0,72,192,12,12,25,11,1985,False,,,7247526,4,QB,QB,DET,0,False,None,,50,65,80,61,22,81,81,1,1,26,78,1,1,76
2037,36,Wendell,Tyler,UCLA,30,0,70,198,4,4,32,7,1985,False,,,5920329,3,RB,RB,OAK,0,False,None,,61,82,25,73,67,44,20,17,23,40,66,1,1,73
2038,25,Johnny,Hector,Texas A&M,25,0,71,204,9,9,24,12,1985,False,,,7676113,3,RB,RB,LON,0,False,None,,59,79,24,80,65,53,22,29,34,18,74,1,1,76
2039,38,Dan,Doornink,Washington State,29,0,75,210,1,1,29,16,1985,False,,,750000,2,RB,RB,KC,0,False,None,,50,78,25,69,64,46,15,34,28,26,81,1,1,72
2040,33,Charles,White,USC,27,0,70,190,6,6,31,15,1985,False,,,7338664,1,RB,RB,WIN,0,False,None,,68,73,14,84,55,56,23,26,34,34,68,1,1,76
2041,78,Bob,Cryder,Alabama,29,0,76,275,18,18,15,5,1985,False,,,11796463,4,T,T,CLM,0,False,None,,83,54,1,48,8,69,1,78,63,29,65,1,1,76
2042,60,Dennis,Harrah,Miami (FL),32,0,77,260,16,16,11,14,1985,False,,,11942511,3,G,G,PHI,0,False,None,,94,60,1,56,13,63,1,69,81,45,74,4,1,77
2043,68,Russ,Grimm,Pittsburgh,26,0,75,273,7,7,11,1,1985,False,,,12992743,5,G,G,CIN,0,False,None,,84,63,1,63,30,77,1,76,65,38,62,1,1,77
2044,51,Jim,Ritcher,North Carolina State,27,0,75,273,9,9,13,7,1985,False,,,11857416,5,G,G,LON,0,False,None,,87,47,1,43,5,54,1,82,69,45,55,1,1,76
2045,60,Paul,Howard,BYU,35,0,75,260,4,4,23,12,1985,False,,,8353570,4,G,G,OAK,0,False,None,,78,42,1,44,4,70,1,77,67,43,55,1,1,72
2046,67,Billy,Ard,Wake Forest,26,0,75,265,10,10,11,18,1985,False,,,13148372,3,G,G,GB,0,False,None,,82,50,1,58,15,59,1,78,79,29,62,1,1,76
2047,65,Ron,Hallstrom,Iowa,26,0,78,300,8,8,9,9,1985,False,,,15065518,5,G,G,PRO,0,False,None,,74,45,1,47,15,75,1,77,59,35,69,1,1,77
2048,71,Petey,Perot,Northwest State (LA),28,0,74,261,6,6,19,15,1985,False,,,10138601,4,G,G,WIN,0,False,None,,79,49,1,43,9,69,1,77,66,39,70,1,1,77
2049,67,Dean,Miraldi,Long Beach State,27,0,77,266,17,17,14,15,1985,False,,,12912794,5,G,G,WAS,0,False,None,,83,58,1,54,13,63,1,77,69,31,55,1,1,78
2050,54,Dave,Dalby,UCLA,35,0,75,247,18,18,28,14,1985,False,,,6090504,1,C,C,CLM,0,False,None,,86,46,1,39,4,72,1,60,62,42,66,1,1,71
2051,67,Dennis,Swilley,North Texas,30,0,75,253,1,1,15,16,1985,False,,,1750000,4,C,C,KC,0,False,None,,75,56,1,58,25,73,1,80,64,44,63,1,1,76
2052,52,Rich,Umphrey,Colorado,27,0,75,263,11,11,22,17,1985,False,,,8802491,4,C,C,CHI,0,False,None,,84,40,1,42,8,67,1,75,75,38,57,1,1,76
2053,57,Jerry,Robinson,UCLA,29,0,74,223,13,13,14,11,1985,False,,,13271091,3,LB,LB,MIN,0,False,None,,72,65,2,71,41,75,1,1,1,84,70,4,1,78
2054,97,Dan,Bunz,California-Riverside,30,0,76,226,14,14,16,9,1985,False,,,9236047,4,LB,LB,ATL,0,False,None,,64,63,1,61,44,65,1,1,1,74,77,1,1,73
2055,47,Joey,Browner,USC,25,0,74,221,4,4,4,7,1985,False,,,14411547,4,SS,SS,OAK,0,False,None,,54,83,1,87,59,64,1,1,1,55,87,1,1,76
2056,25,Keith,Bostic,Michigan,24,0,73,216,13,13,8,11,1985,False,,,13721530,3,SS,SS,MIN,0,False,None,,57,85,1,75,52,51,1,1,1,63,77,1,1,77
2057,27,Tom,Pridemore,West Virginia,29,0,70,186,8,8,14,10,1985,False,,,13016414,5,FS,FS,PRO,0,False,None,,48,71,1,79,62,55,1,1,1,55,88,1,1,74
2058,30,Clarence,Chapman,Eastern Michigan,32,0,70,185,11,11,19,2,1985,False,,,10069210,4,CB,CB,CHI,0,False,None,,45,76,1,73,52,64,1,1,1,68,68,1,1,71
2059,96,Michael,Carter,SMU,25,0,74,285,17,17,9,4,1985,False,,,14506412,5,DT,DT,WAS,0,False,None,,85,49,1,63,37,63,2,1,1,71,68,1,1,76
2060,65,Tootie,Robbins,East Carolina,27,0,77,303,3,3,9,17,1985,False,,,13593372,5,T,T,HOU,0,False,None,,83,56,1,62,9,64,1,70,77,48,72,1,1,77
2061,87,Dwight,Clark,Clemson,28,0,76,212,14,14,12,9,1985,False,Fatigue,,11548658,2,WR,WR,ATL,0,False,None,,46,75,2,84,85,66,1,21,17,24,82,1,1,77
2062,56,Darryl,Talley,West Virginia,25,0,76,235,16,16,8,5,1985,False,,,14531972,4,LB,LB,PHI,0,False,None,,67,66,1,75,43,70,1,1,4,85,79,1,2,76
2063,38,Mosi,Tatupu,USC,30,0,72,227,3,3,31,17,1985,False,,,5436526,1,RB,RB,HOU,0,False,None,,65,71,12,84,51,47,20,27,35,23,80,1,1,76
2064,31,Frank,Minnifield,Louisville,25,0,69,180,15,15,8,16,1985,False,,,13792797,5,CB,CB,SF,0,False,None,,57,92,1,85,53,57,1,1,1,55,76,1,2,77
2065,38,Eugene,Daniel,LSU,24,0,71,178,12,12,11,11,1985,False,,,11185547,3,CB,CB,DET,0,False,None,,35,67,1,85,58,49,1,1,1,60,66,1,1,77
2066,82,Ozzie,Newsome,Alabama,29,0,74,232,4,4,10,7,1985,False,,,14621798,4,TE,TE,OAK,0,False,None,,59,67,1,84,87,53,1,46,37,52,76,1,1,77
2067,88,Al,Toon,Wisconsin,22,0,76,205,14,14,9,10,1985,False,,,15012891,4,WR,WR,ATL,0,False,None,,50,83,1,83,90,65,1,25,17,28,70,1,1,76
2068,88,Jimmie,Giles,Alcorn State,31,0,75,239,16,16,16,5,1985,False,,,10232218,2,TE,TE,PHI,0,False,None,,61,65,1,66,69,67,1,47,57,34,80,1,1,73
2069,34,Hubie,Oliver,Arizona,28,0,70,215,5,5,37,6,1985,False,Patella Tendinitis,,624542,2,RB,RB,BUF,0,False,None,,60,67,21,74,59,45,17,22,22,22,69,1,1,75
2070,36,Todd,Spencer,USC,23,0,72,203,14,14,35,10,1985,False,,,7072271,1,RB,RB,ATL,0,False,None,,65,66,3,72,60,49,11,16,19,28,64,1,1,75
2071,80,Nat,Moore,Florida,34,0,69,184,5,5,24,13,1985,False,,,8325338,4,WR,WR,BUF,0,False,None,,41,83,1,74,85,61,1,12,10,23,65,1,1,74
2072,4,Richard,Todd,Alabama,32,0,74,207,1,1,26,3,1985,False,,,1000000,2,QB,QB,KC,0,False,None,,38,66,84,62,15,64,81,1,1,19,80,1,1,74
2073,16,Jim,Plunkett,Stanford,38,0,75,220,4,4,28,7,1985,False,,,4954145,1,QB,QB,OAK,0,False,None,,37,62,71,56,9,81,77,1,1,13,84,1,1,73
2074,18,Gary,Danielson,Purdue,34,0,74,195,7,7,28,18,1985,False,,,7057535,3,QB,QB,CIN,0,False,None,,46,57,81,52,12,85,77,1,1,10,71,1,1,75
2075,12,Scott,Brunner,Delaware,28,0,77,206,7,7,38,18,1985,False,,,608312,2,QB,QB,CIN,0,False,None,,48,49,81,53,19,79,70,1,1,21,71,1,1,76
2076,13,Dave,Wilson,Illinois,26,0,75,206,5,5,34,13,1985,False,,,5744345,1,QB,QB,BUF,0,False,None,,38,58,76,50,8,79,74,1,1,21,69,1,1,75
2077,33,George,Adams,Kentucky,23,0,73,225,8,8,32,10,1985,False,,,7054778,3,RB,RB,PRO,0,False,None,,67,81,18,80,56,58,10,21,34,28,73,1,1,75
2078,43,Tim,Spencer,Ohio State,25,0,73,224,10,10,16,1,1985,False,,,10080862,2,FB,FB,GB,0,False,None,,64,65,1,71,58,52,1,49,40,19,80,1,1,75
2079,86,Stanley,Morgan,Tennessee,30,0,71,181,13,13,13,8,1985,False,Stress Fracture (Foot),,11583822,5,WR,WR,MIN,0,False,None,,45,85,1,73,92,73,1,19,30,36,80,1,1,76
2080,83,Stephone,Paige,Fresno State,24,0,74,184,12,12,12,8,1985,False,,,11675730,2,WR,WR,DET,0,False,None,,42,82,1,84,84,64,1,29,21,39,90,1,1,76
2081,79,Dave,Studdard,Texas,30,0,76,260,5,5,25,6,1985,False,,,7473143,4,T,T,BUF,0,False,None,,66,42,1,46,23,67,1,84,68,35,74,1,1,75
2082,79,Jon,Giesler,Michigan,29,0,77,262,18,18,16,14,1985,False,,,11562562,2,T,T,CLM,0,False,None,,72,57,1,55,10,57,1,66,80,45,54,1,1,75
2083,64,Bruce,Reimers,Iowa State,25,0,79,285,10,10,15,18,1985,False,,,14030245,3,T,T,GB,0,False,None,,74,42,1,41,5,58,1,80,66,39,70,1,1,75
2084,60,Gordon,King,Stanford,29,0,78,275,5,9,20,12,1985,False,,,12509731,3,T,T,BUF,0,False,None,,75,42,1,38,14,62,1,66,71,33,58,1,1,73
2085,63,Jim,Leonard,Santa Clara,28,0,75,258,16,16,22,5,1985,False,,,8027208,4,C,C,PHI,0,False,None,,71,47,1,38,18,58,1,79,61,40,53,1,1,76
2086,51,Dan,Turk,Drake,23,0,76,290,12,12,23,11,1985,False,,,8397029,3,C,C,DET,0,False,None,,80,42,1,48,11,70,1,74,70,37,57,1,1,75
2087,93,Marty,Lyons,Alabama,28,0,77,269,8,8,13,9,1985,False,,,11917295,5,DE,DE,PRO,0,False,None,,67,63,1,74,45,46,1,1,1,69,53,1,1,75
2088,93,Keith,Willis,Northeastern,26,0,73,260,11,11,12,17,1985,False,,,11557095,4,DE,DE,CHI,0,False,None,,70,74,1,72,42,64,1,1,1,63,74,1,1,76
2089,75,Curtis,McGriff,Alabama,27,0,77,270,7,7,19,1,1985,False,,,11685428,2,DE,DE,CIN,0,False,None,,77,57,1,67,25,51,1,1,1,58,68,1,1,75
2090,59,Matt,Blair,Iowa State,35,0,77,232,8,8,24,10,1985,False,,,8081090,4,LB,LB,PRO,0,False,None,,72,79,5,62,50,74,1,1,1,72,70,1,1,75
2091,53,Rod,Martin,USC,31,0,74,218,13,13,16,11,1985,False,,,10724124,2,LB,LB,MIN,0,False,None,,60,68,1,79,46,62,1,1,1,74,81,3,1,77
2092,55,Scott,Studwell,Illinois,31,0,74,228,4,4,14,7,1985,False,Broken Finger,,12044293,3,LB,LB,OAK,0,False,None,,69,76,1,82,41,62,1,1,2,76,70,1,1,75
2093,57,Robert,Lyles,TCU,24,0,73,226,11,11,13,2,1985,False,,,12430993,2,LB,LB,CHI,0,False,None,,62,74,1,69,38,63,1,1,1,68,85,1,1,75
2094,95,Kurt,Allerman,Penn State,30,0,75,222,8,8,19,9,1985,False,,,9084548,4,LB,LB,PRO,0,False,None,,70,70,1,70,45,53,1,1,1,76,66,1,1,76
2095,31,Kevin,Ross,Temple,23,0,69,185,13,13,10,11,1985,False,,,14608334,4,CB,CB,MIN,0,False,None,,39,80,4,82,67,63,1,5,1,46,74,1,1,75
2096,42,Ronnie,Lippett,Miami (FL),25,0,71,180,3,3,15,17,1985,False,,,12054706,3,CB,CB,HOU,0,False,None,,48,79,1,79,60,59,1,1,1,46,85,1,1,70
2097,49,Dennis,Smith,USC,26,0,75,200,15,15,12,16,1985,False,,,12917566,5,SS,SS,SF,0,False,None,,65,83,1,81,49,60,1,1,1,61,85,2,1,77
2098,20,Andre,Waters,Cheyney,23,0,71,200,10,10,14,1,1985,False,,,15427605,3,SS,SS,GB,0,False,None,,65,79,1,72,52,64,1,1,1,69,82,1,1,75
2099,32,Dennis,Thurman,USC,29,0,71,176,16,16,21,14,1985,False,,,8064777,3,SS,SS,PHI,0,False,None,,53,76,1,81,46,48,1,1,1,53,82,1,1,75
2100,48,Lawrence,Johnson,Wisconsin,28,0,71,204,5,5,19,6,1985,False,,,9730214,3,FS,FS,BUF,0,False,None,,55,71,1,80,47,50,1,1,1,63,87,1,1,76
2101,36,Vince,Albritton,Washington,23,0,74,215,18,18,17,5,1985,False,,,9548757,4,FS,FS,CLM,0,False,None,,48,70,1,81,56,52,1,1,1,54,79,1,1,76
