Season,PlayerID,QB,RB,FB,WR,TE,G,T,C,P,K,DT,DE,LB,CB,SS,FS,Type
1985,1841,1,1,1,1,1,85,51,46,1,1,1,1,1,1,1,1,
1986,1841,1,1,1,1,1,83,58,50,1,1,1,1,1,1,1,1,
1986,1841,1,1,1,1,1,83,57,50,1,1,1,1,1,1,1,1,Training Camp
1985,1842,0,0,0,0,0,96,40,48,0,0,0,0,0,0,0,0,
1985,1842,1,1,1,1,1,96,40,48,1,1,1,1,1,1,1,1,Training Camp
1985,1842,1,1,1,1,1,91,25,26,1,1,1,1,1,1,1,1,
1986,1842,1,1,1,1,1,98,37,43,1,1,1,1,1,1,1,1,
1986,1842,1,1,1,1,1,98,36,43,1,1,1,1,1,1,1,1,Training Camp
1987,1842,1,1,1,1,1,100,31,38,1,1,1,1,1,1,1,1,
1987,1842,1,1,1,1,1,100,31,38,1,1,1,1,1,1,1,1,Training Camp
1988,1842,1,1,1,1,1,100,25,33,1,1,1,1,1,1,1,1,
1988,1842,1,1,1,1,1,100,25,33,1,1,1,1,1,1,1,1,Training Camp
1989,1842,1,1,1,1,1,100,25,29,1,1,1,1,1,1,1,1,
1989,1842,1,1,1,1,1,99,25,29,1,1,1,1,1,1,1,1,Training Camp
1990,1842,1,1,1,1,1,99,25,26,1,1,1,1,1,1,1,1,
1990,1842,1,1,1,1,1,95,25,26,1,1,1,1,1,1,1,1,Training Camp
1985,1843,0,0,0,0,0,0,0,0,0,0,0,25,93,0,45,0,
1985,1843,1,1,1,1,1,1,1,1,1,1,1,25,93,1,45,1,Training Camp
1985,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,26,1,
1986,1843,1,1,1,1,1,1,1,1,1,1,1,23,98,1,40,1,
1986,1843,1,1,1,1,1,1,1,1,1,1,1,23,98,1,39,1,Training Camp
1987,1843,1,1,1,1,1,1,1,1,1,1,1,16,100,1,34,1,
1987,1843,1,1,1,1,1,1,1,1,1,1,1,16,100,1,34,1,Training Camp
1988,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,31,1,
1988,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,31,1,Training Camp
1989,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,28,1,
1989,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,28,1,Training Camp
1990,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,26,1,
1990,1843,1,1,1,1,1,1,1,1,1,1,1,10,100,1,26,1,Training Camp
1985,1844,0,0,0,0,0,0,0,0,0,0,28,98,19,0,0,0,
1985,1844,1,1,1,1,1,1,1,1,1,1,28,98,18,1,1,1,Training Camp
1985,1844,1,1,1,1,1,1,1,1,1,1,26,98,1,1,1,1,
1986,1844,1,1,1,1,1,1,1,1,1,1,18,100,10,1,1,1,
1986,1844,1,1,1,1,1,1,1,1,1,1,17,100,10,1,1,1,Training Camp
1987,1844,1,1,1,1,1,1,1,1,1,1,10,100,5,1,1,1,
1987,1844,1,1,1,1,1,1,1,1,1,1,10,100,5,1,1,1,Training Camp
1988,1844,1,1,1,1,1,1,1,1,1,1,4,100,1,1,1,1,
1988,1844,1,1,1,1,1,1,1,1,1,1,4,100,1,1,1,1,Training Camp
1989,1844,1,1,1,1,1,1,1,1,1,1,4,100,1,1,1,1,
1989,1844,1,1,1,1,1,1,1,1,1,1,4,100,1,1,1,1,Training Camp
1990,1844,1,1,1,1,1,1,1,1,1,1,4,100,1,1,1,1,
1990,1844,1,1,1,1,1,1,1,1,1,1,18,100,1,1,1,1,Training Camp
1985,1845,0,0,0,0,0,32,79,27,0,0,0,0,0,0,0,0,
1985,1845,1,1,1,1,1,31,79,26,1,1,1,1,1,1,1,1,Training Camp
1985,1845,1,1,1,1,1,20,100,20,1,1,1,1,1,1,1,1,
1986,1845,1,1,1,1,1,25,80,25,1,1,1,1,1,1,1,1,
1986,1845,1,1,1,1,1,25,80,25,1,1,1,1,1,1,1,1,Training Camp
1987,1845,1,1,1,1,1,22,83,21,1,1,1,1,1,1,1,1,
1987,1845,1,1,1,1,1,22,83,21,1,1,1,1,1,1,1,1,Training Camp
1988,1845,1,1,1,1,1,20,89,20,1,1,1,1,1,1,1,1,
1988,1845,1,1,1,1,1,20,89,20,1,1,1,1,1,1,1,1,Training Camp
1989,1845,1,1,1,1,1,20,97,20,1,1,1,1,1,1,1,1,
1989,1845,1,1,1,1,1,20,97,20,1,1,1,1,1,1,1,1,Training Camp
1990,1845,1,1,1,1,1,20,100,20,1,1,1,1,1,1,1,1,
1990,1845,1,1,1,1,1,20,100,20,1,1,1,1,1,1,1,1,Training Camp
1985,1846,0,0,0,0,0,34,83,44,0,0,0,0,0,0,0,0,
1985,1846,1,1,1,1,1,34,83,43,1,1,1,1,1,1,1,1,Training Camp
1985,1846,1,1,1,1,1,10,100,26,1,1,1,1,1,1,1,1,
1986,1846,1,1,1,1,1,25,86,36,1,1,1,1,1,1,1,1,
1986,1846,1,1,1,1,1,25,86,36,1,1,1,1,1,1,1,1,Training Camp
1987,1846,1,1,1,1,1,17,91,31,1,1,1,1,1,1,1,1,
1987,1846,1,1,1,1,1,16,91,31,1,1,1,1,1,1,1,1,Training Camp
1988,1846,1,1,1,1,1,10,92,26,1,1,1,1,1,1,1,1,
1988,1846,1,1,1,1,1,10,92,26,1,1,1,1,1,1,1,1,Training Camp
1989,1846,1,1,1,1,1,10,97,26,1,1,1,1,1,1,1,1,
1989,1846,1,1,1,1,1,10,97,26,1,1,1,1,1,1,1,1,Training Camp
1990,1846,1,1,1,1,1,10,100,26,1,1,1,1,1,1,1,1,
1990,1846,1,1,1,1,1,10,100,26,1,1,1,1,1,1,1,1,Training Camp
1985,1847,0,0,0,0,0,0,0,0,0,0,38,72,23,0,0,0,
1985,1847,1,1,1,1,1,1,1,1,1,1,37,72,23,1,1,1,Training Camp
1985,1847,1,1,1,1,1,1,1,1,1,1,26,100,4,1,1,1,
1986,1847,1,1,1,1,1,1,1,1,1,1,35,77,15,1,1,1,
1986,1847,1,1,1,1,1,1,1,1,1,1,35,77,14,1,1,1,Training Camp
1987,1847,1,1,1,1,1,1,1,1,1,1,32,82,9,1,1,1,
1987,1847,1,1,1,1,1,1,1,1,1,1,32,82,9,1,1,1,Training Camp
1988,1847,1,1,1,1,1,1,1,1,1,1,29,84,4,1,1,1,
1988,1847,1,1,1,1,1,1,1,1,1,1,29,84,4,1,1,1,Training Camp
1989,1847,1,1,1,1,1,1,1,1,1,1,27,96,4,1,1,1,
1989,1847,1,1,1,1,1,1,1,1,1,1,27,96,4,1,1,1,Training Camp
1990,1847,1,1,1,1,1,1,1,1,1,1,26,99,4,1,1,1,
1990,1847,1,1,1,1,1,1,1,1,1,1,26,99,4,1,1,1,Training Camp
1985,1848,0,0,0,0,0,0,0,0,0,0,0,35,92,0,55,0,
1985,1848,1,1,1,1,1,1,1,1,1,1,1,34,92,1,55,1,Training Camp
1985,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,26,1,
1986,1848,1,1,1,1,1,1,1,1,1,1,1,28,95,1,50,1,
1986,1848,1,1,1,1,1,1,1,1,1,1,1,28,95,1,50,1,Training Camp
1987,1848,1,1,1,1,1,1,1,1,1,1,1,22,99,1,45,1,
1987,1848,1,1,1,1,1,1,1,1,1,1,1,22,99,1,44,1,Training Camp
1988,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,38,1,
1988,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,37,1,Training Camp
1989,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,30,1,
1989,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,30,1,Training Camp
1990,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,28,1,
1990,1848,1,1,1,1,1,1,1,1,1,1,1,14,100,1,27,1,Training Camp
1985,1849,0,0,0,0,0,0,0,0,0,0,0,0,0,82,54,31,
1985,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,82,54,31,Training Camp
1985,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,96,29,10,
1986,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,83,52,25,
1986,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,83,52,25,Training Camp
1987,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,86,47,18,
1987,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,86,46,17,Training Camp
1988,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,92,40,10,
1988,1849,1,1,1,1,1,1,1,1,1,1,1,1,1,92,40,10,Training Camp
1985,1850,0,0,0,0,0,0,0,0,0,0,0,0,23,0,87,21,
1985,1850,1,1,1,1,1,1,1,1,1,1,1,1,23,1,87,20,Training Camp
1985,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,100,10,
1986,1850,1,1,1,1,1,1,1,1,1,1,1,1,19,1,91,16,
1986,1850,1,1,1,1,1,1,1,1,1,1,1,1,18,1,91,15,Training Camp
1987,1850,1,1,1,1,1,1,1,1,1,1,1,1,14,1,92,11,
1987,1850,1,1,1,1,1,1,1,1,1,1,1,1,14,1,92,11,Training Camp
1988,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,93,10,
1988,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,93,10,Training Camp
1989,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,95,10,
1989,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,95,10,Training Camp
1990,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,100,10,
1990,1850,1,1,1,1,1,1,1,1,1,1,1,1,10,1,100,10,Training Camp
1985,1851,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1851,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1851,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1852,0,0,0,84,49,0,0,0,0,0,0,0,0,0,0,0,
1985,1852,1,1,1,84,49,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1852,1,1,1,89,30,1,1,1,1,1,1,1,1,1,1,1,
1986,1852,1,1,1,86,43,1,1,1,1,1,1,1,1,1,1,1,
1986,1852,1,1,1,86,43,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1852,1,1,1,89,37,1,1,1,1,1,1,1,1,1,1,1,
1987,1852,1,1,1,89,36,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1853,0,78,64,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1853,1,78,63,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1853,1,82,58,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,1854,0,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1854,1,75,29,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1854,1,100,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1854,1,75,24,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1854,1,75,24,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1854,1,79,14,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1854,1,79,14,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1854,1,83,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1854,1,83,7,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1854,1,92,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1854,1,92,7,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1854,1,96,7,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1854,1,96,7,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1855,0,0,0,77,30,0,0,0,0,0,0,0,0,0,0,0,
1985,1855,1,1,1,77,29,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1855,1,1,1,94,17,1,1,1,1,1,1,1,1,1,1,1,
1986,1855,1,1,1,85,26,1,1,1,1,1,1,1,1,1,1,1,
1986,1855,1,1,1,85,26,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1855,1,1,1,88,21,1,1,1,1,1,1,1,1,1,1,1,
1987,1855,1,1,1,88,20,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1855,1,1,1,92,17,1,1,1,1,1,1,1,1,1,1,1,
1988,1855,1,1,1,92,17,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1856,0,0,0,0,0,39,58,67,0,0,0,0,0,0,0,0,
1985,1856,1,1,1,1,1,38,57,67,1,1,1,1,1,1,1,1,Training Camp
1985,1856,1,1,1,1,1,24,28,97,1,1,1,1,1,1,1,1,
1986,1856,1,1,1,1,1,33,50,73,1,1,1,1,1,1,1,1,
1986,1856,1,1,1,1,1,33,49,73,1,1,1,1,1,1,1,1,Training Camp
1987,1856,1,1,1,1,1,31,49,65,1,1,1,1,1,1,1,1,
1987,1856,1,1,1,1,1,30,49,64,1,1,1,1,1,1,1,1,Training Camp
1988,1856,1,1,1,1,1,24,42,68,1,1,1,1,1,1,1,1,
1988,1856,1,1,1,1,1,24,41,68,1,1,1,1,1,1,1,1,Training Camp
1989,1856,1,1,1,1,1,24,38,89,1,1,1,1,1,1,1,1,
1989,1856,1,1,1,1,1,24,37,89,1,1,1,1,1,1,1,1,Training Camp
1990,1856,1,1,1,1,1,24,30,96,1,1,1,1,1,1,1,1,
1990,1856,1,1,1,1,1,24,30,96,1,1,1,1,1,1,1,1,Training Camp
1985,1857,0,0,0,0,0,0,0,0,0,0,43,94,35,0,0,0,
1985,1857,1,1,1,1,1,1,1,1,1,1,42,94,35,1,1,1,Training Camp
1985,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,
1986,1857,1,1,1,1,1,1,1,1,1,1,38,100,26,1,1,1,
1986,1857,1,1,1,1,1,1,1,1,1,1,38,100,26,1,1,1,Training Camp
1987,1857,1,1,1,1,1,1,1,1,1,1,33,100,20,1,1,1,
1987,1857,1,1,1,1,1,1,1,1,1,1,33,100,20,1,1,1,Training Camp
1988,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,
1988,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,Training Camp
1989,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,
1989,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,Training Camp
1990,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,
1990,1857,1,1,1,1,1,1,1,1,1,1,25,100,15,1,1,1,Training Camp
1985,1858,0,0,0,0,0,0,0,0,0,0,0,64,71,0,53,0,
1985,1858,1,1,1,1,1,1,1,1,1,1,1,64,71,1,52,1,Training Camp
1985,1858,1,1,1,1,1,1,1,1,1,1,1,52,82,1,41,1,
1986,1858,1,1,1,1,1,1,1,1,1,1,1,59,78,1,48,1,
1986,1858,1,1,1,1,1,1,1,1,1,1,1,58,78,1,48,1,Training Camp
1985,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,83,69,43,
1985,1859,1,1,1,1,1,1,1,1,1,1,1,1,1,83,69,43,Training Camp
1985,1859,1,1,1,32,1,1,1,1,1,1,1,1,1,93,44,24,
1986,1859,1,1,1,1,1,1,1,1,1,1,1,1,1,85,65,38,
1986,1859,1,1,1,20,1,1,1,1,1,1,1,1,1,85,65,38,Training Camp
1987,1859,1,1,1,48,1,1,1,1,1,1,1,1,1,81,60,30,
1987,1859,1,1,1,47,1,1,1,1,1,1,1,1,1,81,60,30,Training Camp
1988,1859,1,1,1,41,1,1,1,1,1,1,1,1,1,86,54,24,
1988,1859,1,1,1,40,1,1,1,1,1,1,1,1,1,86,54,24,Training Camp
1985,1860,0,0,0,0,0,0,0,0,0,0,88,45,0,0,0,0,
1985,1860,1,1,1,1,1,1,1,1,1,1,88,45,1,1,1,1,Training Camp
1985,1860,1,1,1,1,1,1,1,1,1,1,100,26,1,1,1,1,
1986,1860,1,1,1,1,1,1,1,1,1,1,95,40,1,1,1,1,
1986,1860,1,1,1,1,1,1,1,1,1,1,95,39,1,1,1,1,Training Camp
1987,1860,1,1,1,1,1,1,1,1,1,1,99,35,1,1,1,1,
1987,1860,1,1,1,1,1,1,1,1,1,1,99,35,1,1,1,1,Training Camp
1988,1860,1,1,1,1,1,1,1,1,1,1,100,29,1,1,1,1,
1988,1860,1,1,1,1,1,1,1,1,1,1,100,29,1,1,1,1,Training Camp
1989,1860,1,1,1,1,1,1,1,1,1,1,100,27,1,1,1,1,
1989,1860,1,1,1,1,1,1,1,1,1,1,100,27,1,1,1,1,Training Camp
1990,1860,1,1,1,1,1,1,1,1,1,1,100,26,1,1,1,1,
1990,1860,1,1,1,1,1,1,1,1,1,1,100,26,1,1,1,1,Training Camp
1985,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,84,24,30,
1985,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,84,23,30,Training Camp
1985,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,100,9,1,
1986,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,89,20,19,
1986,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,89,20,18,Training Camp
1987,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,92,13,9,
1987,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,92,13,9,Training Camp
1988,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,95,9,1,
1988,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,95,9,1,Training Camp
1989,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,98,9,1,
1989,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,98,9,1,Training Camp
1990,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,100,9,1,
1990,1862,1,1,1,1,1,1,1,1,1,1,1,1,1,100,9,1,Training Camp
1985,1863,0,0,0,0,0,0,0,0,0,0,0,41,53,0,35,0,
1985,1863,1,1,1,1,1,1,1,1,1,1,1,41,53,1,35,1,Training Camp
1985,1863,1,1,1,1,1,1,1,1,1,1,1,30,100,1,26,1,
1986,1863,1,1,1,1,1,1,1,1,1,1,1,36,68,1,33,1,
1986,1863,1,1,1,1,1,1,1,1,1,1,1,36,68,1,33,1,Training Camp
1987,1863,1,1,1,1,1,1,1,1,1,1,1,34,78,1,32,1,
1987,1863,1,1,1,1,1,1,1,1,1,1,1,34,78,1,32,1,Training Camp
1988,1863,1,1,1,1,1,1,1,1,1,1,1,32,85,1,30,1,
1988,1863,1,1,1,1,1,1,1,1,1,1,1,32,85,1,30,1,Training Camp
1989,1863,1,1,1,1,1,1,1,1,1,1,1,32,98,1,30,1,
1989,1863,1,1,1,1,1,1,1,1,1,1,1,32,98,1,30,1,Training Camp
1990,1863,1,1,1,1,1,1,1,1,1,1,1,30,100,1,27,1,
1990,1863,1,1,1,1,1,1,1,1,1,1,1,30,100,1,27,1,Training Camp
1985,1864,0,89,54,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1864,1,89,54,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1864,1,89,50,1,1,1,1,1,1,1,1,1,1,1,1,1,
1985,1865,0,0,0,0,0,30,95,30,0,0,0,0,0,0,0,0,
1985,1865,1,1,1,1,1,30,95,30,1,1,1,1,1,1,1,1,Training Camp
1985,1865,1,1,1,1,1,20,100,23,1,1,1,1,1,1,1,1,
1986,1865,1,1,1,1,1,27,100,28,1,1,1,1,1,1,1,1,
1986,1865,1,1,1,1,1,26,100,28,1,1,1,1,1,1,1,1,Training Camp
1987,1865,1,1,1,1,1,23,100,26,1,1,1,1,1,1,1,1,
1987,1865,1,1,1,1,1,22,100,26,1,1,1,1,1,1,1,1,Training Camp
1988,1865,1,1,1,1,1,20,100,23,1,1,1,1,1,1,1,1,
1988,1865,1,1,1,1,1,20,100,23,1,1,1,1,1,1,1,1,Training Camp
1985,1867,0,0,0,0,0,44,41,94,0,0,0,0,0,0,0,0,
1985,1867,1,1,1,1,1,43,41,94,1,1,1,1,1,1,1,1,Training Camp
1985,1867,1,1,1,1,1,26,26,100,1,1,1,1,1,1,1,1,
1986,1867,1,1,1,1,1,37,38,98,1,1,1,1,1,1,1,1,
1986,1867,1,1,1,1,1,36,37,98,1,1,1,1,1,1,1,1,Training Camp
1987,1867,1,1,1,1,1,33,32,100,1,1,1,1,1,1,1,1,
1987,1867,1,1,1,1,1,33,32,100,1,1,1,1,1,1,1,1,Training Camp
1988,1867,1,1,1,1,1,29,26,100,1,1,1,1,1,1,1,1,
1988,1867,1,1,1,1,1,29,26,100,1,1,1,1,1,1,1,1,Training Camp
1989,1867,1,1,1,1,1,28,26,100,1,1,1,1,1,1,1,1,
1989,1867,1,1,1,1,1,28,26,100,1,1,1,1,1,1,1,1,Training Camp
1990,1867,1,1,1,1,1,28,26,100,1,1,1,1,1,1,1,1,
1990,1867,1,1,1,1,1,27,26,100,1,1,1,1,1,1,1,1,Training Camp
1985,1868,0,0,0,0,0,0,0,0,0,0,0,20,97,0,25,0,
1985,1868,1,1,1,1,1,1,1,1,1,1,1,19,97,1,24,1,Training Camp
1985,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,
1986,1868,1,1,1,1,1,1,1,1,1,1,1,10,100,1,17,1,
1986,1868,1,1,1,1,1,1,1,1,1,1,1,10,100,1,17,1,Training Camp
1987,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,10,1,
1987,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,9,1,Training Camp
1988,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,
1988,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,Training Camp
1989,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,
1989,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,Training Camp
1990,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,
1990,1868,1,1,1,1,1,1,1,1,1,1,1,1,100,1,6,1,Training Camp
1985,1869,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1985,1869,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1869,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1869,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1986,1869,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1869,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1987,1869,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1869,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1988,1869,94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1869,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1989,1869,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1869,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1990,1869,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1870,0,0,0,68,44,0,0,0,0,0,0,0,0,0,0,0,
1985,1870,1,1,1,68,44,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1870,1,1,1,100,26,1,1,1,1,1,1,1,1,1,1,1,
1986,1870,1,1,1,78,41,1,1,1,1,1,1,1,1,1,1,1,
1986,1870,1,1,1,78,40,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1987,1870,1,1,1,83,36,1,1,1,1,1,1,1,1,1,1,1,
1987,1870,1,1,1,83,35,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1988,1870,1,1,1,83,27,1,1,1,1,1,1,1,1,1,1,1,
1988,1870,1,1,1,83,27,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1989,1870,1,1,1,96,27,1,1,1,1,1,1,1,1,1,1,1,
1989,1870,1,1,1,96,27,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1990,1870,1,1,1,100,27,1,1,1,1,1,1,1,1,1,1,1,
1990,1870,1,1,1,100,27,1,1,1,1,1,1,1,1,1,1,1,Training Camp
1985,1873,0,0,0,0,0,81,37,45,0,0,0,0,0,0,0,0,
1985,1873,1,1,1,1,1,81,36,44,1,1,1,1,1,1,1,1,Training Camp
1985,1873,1,1,1,1,1,97,23,26,1,1,1,1,1,1,1,1,
1986,1873,1,1,1,1,1,82,33,40,1,1,1,1,1,1,1,1,
1986,1873,1,1,1,1,1,82,32,40,1,1,1,1,1,1,1,1,Training Camp
1987,1873,1,1,1,1,1,83,26,38,1,1,1,1,1,1,1,1,
1987,1873,1,1,1,1,1,83,25,37,1,1,1,1,1,1,1,1,Training Camp
1988,1873,1,1,1,1,1,90,23,32,1,1,1,1,1,1,1,1,
1988,1873,1,1,1,1,1,90,23,31,1,1,1,1,1,1,1,1,Training Camp
1989,1873,1,1,1,1,1,97,23,27,1,1,1,1,1,1,1,1,
1989,1873,1,1,1,1,1,97,23,27,1,1,1,1,1,1,1,1,Training Camp
1990,1873,1,1,1,1,1,97,23,26,1,1,1,1,1,1,1,1,
1990,1873,1,1,1,1,1,97,23,26,1,1,1,1,1,1,1,1,Training Camp
1985,1874,0,0,0,0,0,86,20,43,0,0,0,0,0,0,0,0,
1985,1874,1,1,1,1,1,86,19,43,1,1,1,1,1,1,1,1,Training Camp
1985,1874,1,1,1,1,1,100,5,27,1,1,1,1,1,1,1,1,
1986,1874,1,1,1,1,1,91,17,38,1,1,1,1,1,1,1,1,
1986,1874,1,1,1,1,1,91,17,38,1,1,1,1,1,1,1,1,Training Camp
1987,1874,1,1,1,1,1,94,10,35,1,1,1,1,1,1,1,1,
1987,1874,1,1,1,1,1,94,9,35,1,1,1,1,1,1,1,1,Training Camp
1988,1874,1,1,1,1,1,98,5,33,1,1,1,1,1,1,1,1,
1988,1874,1,1,1,1,1,98,5,33,1,1,1,1,1,1,1,1,Training Camp
1989,1874,1,1,1,1,1,100,5,29,1,1,1,1,1,1,1,1,
1989,1874,1,1,1,1,1,100,5,29,1,1,1,1,1,1,1,1,Training Camp
1990,1874,1,1,1,1,1,100,5,29,1,1,1,1,1,1,1,1,
1990,1874,1,1,1,1,1,100,5,29,1,1,1,1,1,1,1,1,Training Camp
1985,1875,0,0,0,0,0,0,0,0,0,0,39,82,42,0,0,0,
1985,1875,1,1,1,1,1,1,1,1,1,1,38,82,42,1,1,1,Training Camp
1985,1875,1,1,1,1,1,1,1,1,1,1,27,100,26,1,1,1,
1986,1875,1,1,1,1,1,1,1,1,1,1,37,88,40,1,1,1,
1986,1875,1,1,1,1,1,1,1,1,1,1,36,88,39,1,1,1,Training Camp
1987,1875,1,1,1,1,1,1,1,1,1,1,31,95,34,1,1,1,
1987,1875,1,1,1,1,1,1,1,1,1,1,31,95,34,1,1,1,Training Camp
