PlayerName,TargetPlayerName,CohesionLevel
"Willie Gault","Isiah Pacheco",2
"Willie Gault","Mike Brisiel",5
"Willie Gault","Carl Birdsong",4
"Willie Gault","Deuce Lutui",2
"Willie Gault","Larry Moore",6
"A.J. Hawk","Stanley Richard",2
"A.J. Hawk","Dixon Edwards",9
"A.J. Hawk","Clint Session",3
"A.J. Hawk","Leonard Marshall",9
"A.J. Hawk","Johnny Jolly",6
"A.J. Hawk","Tim Krumrie",4
"A.J. Hawk","Chinedum Ndukwe",3
"A.J. Hawk","Eric Wright CB",4
"A.J. Hawk","Leslie O'Neal",9
"A.J. Hawk","Chris Washington",10
"A.J. Hawk","Danny Walters",2
"A.J. Hawk","Sauce Gardner",8
"A.J. Hawk","Dominique Robinson",6
"A.J. Hawk","Mike Croel",3
"A.J. Hawk","Kader Kohou",8
"A.J. Hawk","Cordale Flott",5
"A.J. Hawk","Brett Maxie",5
"A.J. Hawk","David Fulcher",5
"A.J. Hawk","Mike Jones",2
"A.J. Hawk","Barry Cofield",1
"Vernon Davis","Mike Brisiel",5
"Vernon Davis","Eric Moulds",1
"Vernon Davis","Billy Ard",6
"Vernon Davis","Olin Kreutz",7
"Vernon Davis","Peyton Manning",6
"Vernon Davis","Winston Justice",7
"Vernon Davis","Carl Birdsong",3
"Vernon Davis","Isiah Pacheco",3
"Vernon Davis","Willie Gault",3
"Vernon Davis","Kirk Gibson",1
"Vernon Davis","Orlando Brown",2
"Vernon Davis","Cris Collinsworth",5
"Vernon Davis","Todd Steussie",1
"Vernon Davis","Ken O'Brien",4
"Vernon Davis","Jeff Graham",5
"Vernon Davis","Walt Sweeney",3
"Vernon Davis","Marvin Harrison",5
"Kader Kohou","Barry Cofield",5
"Kader Kohou","Chris Washington",3
"Kader Kohou","David Fulcher",1
"Kader Kohou","Sauce Gardner",4
"Kader Kohou","Lewis Cine",5
"Kader Kohou","Leonard Marshall",4
"Kader Kohou","Cordale Flott",2
"Kader Kohou","Brett Maxie",3
"Kader Kohou","Danny Walters",2
"Kader Kohou","Tim Krumrie",2
"Kader Kohou","Patrick Allen",4
"Kader Kohou","Eric Wright",3
"Kader Kohou","Carl Lee",8
"Kader Kohou","Dino Hackett",4
"Kader Kohou","Vaughn Booker",2
"Kader Kohou","Mike Croel",1
"Kader Kohou","Mike Mickens",3
"Eric Wright","Mike Croel",3
"Eric Wright","Mike Prior",1
"Eric Wright","Chris Washington",1
"Eric Wright","Dominique Robinson",5
"Eric Wright","Brett Maxie",1
"Andrew Glover","Robert Edwards",6
"Andrew Glover","Mike Brisiel",9
"Andrew Glover","Jeff Graham",3
"Andrew Glover","Carl Birdsong",4
"Andrew Glover","Eric Moulds",4
"Andrew Glover","Winston Justice",5
"Andrew Glover","Harvey Salem",4
"Andrew Glover","Peyton Manning",10
"Andrew Glover","Isiah Pacheco",1
"Andrew Glover","Vernon Davis",2
"Andrew Glover","Billy Ard",1
"Andrew Glover","Olin Kreutz",2
"Andrew Glover","Derrell Mitchell",2
"Andrew Glover","Walt Sweeney",1
"Andrew Glover","Joe Walter",2
"Andrew Glover","Pat O'Neill",1
"Andrew Glover","Todd Steussie",3
"Jeff Graham","Olin Kreutz",11
"Jeff Graham","Willie Gault",4
"Jeff Graham","Dwight Clark",1
"Jeff Graham","Kirk Gibson",3
"Jeff Graham","Vernon Davis",7
"Jeff Graham","Winston Justice",10
"Jeff Graham","Peyton Manning",18
"Jeff Graham","Deuce Lutui",4
"Jeff Graham","Mike Brisiel",5
"Jeff Graham","Billy Ard",2
"Jeff Graham","Robert Edwards",3
"Jeff Graham","Fred Beasley",5
"Jeff Graham","Andrew Glover",3
"Jeff Graham","Antone Davis",2
"Jeff Graham","Isiah Pacheco",2
"Jeff Graham","Carl Birdsong",5
"Jeff Graham","Marshall Faulk",3
"Jeff Graham","Orlando Brown",1
"Jeff Graham","Todd Steussie",4
"Jeff Graham","Ken O'Brien",1
"Jeff Graham","Joe Walter",4
"Jeff Graham","Cris Collinsworth",3
"Jeff Graham","Walt Sweeney",4
"Kirk Gibson","Eric Moulds",12
"Kirk Gibson","Peyton Manning",12
"Kirk Gibson","Isiah Pacheco",9
"Kirk Gibson","Winston Justice",8
"Kirk Gibson","Mike Brisiel",5
"Kirk Gibson","Vernon Davis",3
"Kirk Gibson","Andrew Glover",11
"Kirk Gibson","Harvey Salem",4
"Kirk Gibson","Antone Davis",9
"Kirk Gibson","Robert Edwards",4
"Kirk Gibson","Olin Kreutz",16
"Kirk Gibson","Carl Birdsong",3
"Kirk Gibson","Fred Beasley",4
"Kirk Gibson","Billy Ard",1
"Kirk Gibson","Albert Bentley",8
"Kirk Gibson","Larry Moore",1
"Kirk Gibson","Todd Steussie",2
"Kirk Gibson","Jeff Graham",10
"Kirk Gibson","Joe Walter",4
"Kirk Gibson","Walt Sweeney",12
"Kirk Gibson","Cris Collinsworth",3
"Mike Brisiel","Willie Gault",11
"Mike Brisiel","Antone Davis",9
"Mike Brisiel","Neil Lomax",2
"Mike Brisiel","Dwight Clark",7
"Mike Brisiel","Robert Edwards",5
"Mike Brisiel","Bubby Brister",3
"Mike Brisiel","Peyton Manning",17
"Mike Brisiel","Kirk Gibson",6
"Mike Brisiel","Jeff Graham",5
"Mike Brisiel","Winston Justice",8
"Mike Brisiel","Andrew Glover",6
"Mike Brisiel","Billy Ard",3
"Mike Brisiel","Olin Kreutz",23
"Mike Brisiel","Isiah Pacheco",7
"Mike Brisiel","Eric Moulds",10
"Mike Brisiel","Vernon Davis",21
"Mike Brisiel","Fred Beasley",4
"Mike Brisiel","Orlando Brown",4
"Mike Brisiel","Ken O'Brien",2
"Mike Brisiel","Marshall Faulk",1
"Mike Brisiel","Marvin Harrison",1
"Mike Brisiel","Adam Vinatieri",3
"Mike Brisiel","Walt Sweeney",6
"Mike Brisiel","Joe Walter",3
"Mike Brisiel","Todd Steussie",1
"Johnny Jolly","Leonard Marshall",4
"Johnny Jolly","David Fulcher",8
"Johnny Jolly","Dixon Edwards",10
"Johnny Jolly","A.J. Hawk",2
"Johnny Jolly","Chinedum Ndukwe",2
"Johnny Jolly","Mike Prior",1
"Johnny Jolly","Chris Washington",8
"Johnny Jolly","Sauce Gardner",1
"Johnny Jolly","Brett Maxie",7
"Johnny Jolly","Mike Croel",6
"Johnny Jolly","Bobby Butler",12
"Johnny Jolly","Jay Bellamy",4
"Johnny Jolly","Eric Wright",3
"Johnny Jolly","Dino Hackett",4
"Johnny Jolly","Barry Cofield",5
"Johnny Jolly","Leslie O'Neal",2
"Leonard Marshall","Clint Session",4
"Leonard Marshall","Chinedum Ndukwe",5
"Leonard Marshall","Brett Maxie",9
"Leonard Marshall","Leslie O'Neal",11
"Leonard Marshall","Fred Marion",1
"Leonard Marshall","Dixon Edwards",3
"Leonard Marshall","Dominique Robinson",2
"Leonard Marshall","Danny Walters",7
"Leonard Marshall","Johnny Jolly",5
"Leonard Marshall","Kader Kohou",2
"Leonard Marshall","Barry Cofield",6
"Leonard Marshall","Sauce Gardner",5
"Leonard Marshall","A.J. Hawk",10
"Leonard Marshall","Tim Krumrie",5
"Leonard Marshall","Eric Wright CB",8
"Leonard Marshall","David Fulcher",10
"Leonard Marshall","Mike Croel",4
"Leonard Marshall","Chris Washington",1
"Leonard Marshall","Andy Headen",5
"Leonard Marshall","Jay Bellamy",2
"Leonard Marshall","Bobby Butler",4
"Mike Jones","Chinedum Ndukwe",2
"Mike Jones","Bobby Butler",1
"Mike Jones","Leonard Marshall",5
"Mike Jones","Kader Kohou",10
"Mike Jones","David Fulcher",4
"Mike Jones","Eric Wright",3
"Mike Jones","Brett Maxie",3
"Mike Jones","Danny Walters",3
"Mike Jones","Lewis Cine",10
"Mike Jones","Tim Krumrie",2
"Mike Jones","A.J. Hawk",6
"Mike Jones","Dominique Robinson",3
"Mike Jones","Johnny Jolly",1
"Mike Jones","Leslie O'Neal",4
"Mike Jones","Jay Bellamy",4
"Mike Jones","Chris Washington",2
"Mike Jones","Barry Cofield",3
"Mike Jones","Travis Hill",3
"Mike Jones","Vaughn Booker",1
"Mike Jones","Andy Headen",2
"Chris Washington","Bobby Butler",4
"Chris Washington","Mike Prior",3
"Chris Washington","Eric Wright",4
"Chris Washington","Stanley Richard",4
"Chris Washington","Leonard Marshall",10
"Chris Washington","Mike Croel",8
"Chris Washington","Johnny Jolly",22
"Chris Washington","Cordale Flott",6
"Chris Washington","Brett Maxie",3
"Chris Washington","David Fulcher",13
"Chris Washington","Barry Cofield",6
"Chris Washington","Dixon Edwards",5
"Chris Washington","Danny Walters",4
"Chris Washington","Sauce Gardner",1
"Chris Washington","Chinedum Ndukwe",11
"Chris Washington","A.J. Hawk",3
"Chris Washington","Dominique Robinson",4
"Chris Washington","Tim Krumrie",2
"Chris Washington","Patrick Allen",4
"Chris Washington","Mike Jones",2
"Chris Washington","Steve McMichael",7
"Chris Washington","Kader Kohou",6
"Chris Washington","Andy Headen",5
"Chris Washington","Carl Lee",5
"Peyton Manning","Jeff Graham",13
"Peyton Manning","Andrew Glover",5
"Peyton Manning","Eric Moulds",18
"Peyton Manning","Willie Gault",2
"Peyton Manning","Isiah Pacheco",18
"Peyton Manning","John Jefferson",4
"Peyton Manning","Antone Davis",6
"Peyton Manning","Winston Justice",9
"Peyton Manning","Carl Birdsong",3
"Peyton Manning","Billy Ard",10
"Peyton Manning","Vernon Davis",1
"Peyton Manning","Kirk Gibson",12
"Peyton Manning","Harvey Salem",5
"Peyton Manning","Fred Beasley",4
"Peyton Manning","Olin Kreutz",7
"Peyton Manning","Adam Vinatieri",8
"Peyton Manning","Mike Brisiel",4
"Peyton Manning","Deuce Lutui",4
"Peyton Manning","Joe Walter",4
"Peyton Manning","Mike Rozier",1
"Peyton Manning","Terry Long",1
"Peyton Manning","Todd Steussie",3
"Peyton Manning","Cris Collinsworth",3
"Peyton Manning","Marshall Faulk",4
"Peyton Manning","Marvin Harrison",6
"Leslie O'Neal","Dwight Hicks",1
"Leslie O'Neal","Barry Cofield",11
"Leslie O'Neal","Cordale Flott",4
"Leslie O'Neal","David Fulcher",4
"Leslie O'Neal","Dixon Edwards",12
"Leslie O'Neal","Tim Krumrie",5
"Leslie O'Neal","Chris Washington",6
"Leslie O'Neal","Sauce Gardner",3
"Leslie O'Neal","Johnny Jolly",1
"Leslie O'Neal","Chinedum Ndukwe",3
"Leslie O'Neal","Bobby Butler",8
"Leslie O'Neal","Vaughn Booker",3
"Leslie O'Neal","Leonard Marshall",1
"Leslie O'Neal","Kader Kohou",1
"Leslie O'Neal","Carl Lee",2
"Leslie O'Neal","Dino Hackett",3
"Olin Kreutz","Antone Davis",10
"Olin Kreutz","Robert Edwards",6
"Olin Kreutz","Kirk Gibson",22
"Olin Kreutz","Andrew Glover",5
"Olin Kreutz","Willie Gault",5
"Olin Kreutz","Winston Justice",2
"Olin Kreutz","Dwight Clark",1
"Olin Kreutz","Vernon Davis",14
"Olin Kreutz","Carl Birdsong",5
"Olin Kreutz","Jeff Graham",19
"Olin Kreutz","Isiah Pacheco",7
"Olin Kreutz","Peyton Manning",2
"Olin Kreutz","Adam Vinatieri",2
"Olin Kreutz","Mike Brisiel",9
"Olin Kreutz","Billy Ard",5
"Olin Kreutz","Fred Beasley",3
"Olin Kreutz","Eric Moulds",4
"Olin Kreutz","Walt Sweeney",4
"Olin Kreutz","Marvin Harrison",1
"Olin Kreutz","Pat O'Neill",3
"Olin Kreutz","Cris Collinsworth",1
"Olin Kreutz","Marshall Faulk",1
"David Fulcher","Chinedum Ndukwe",7
"David Fulcher","Stanley Richard",2
"David Fulcher","Brett Maxie",5
"David Fulcher","Sauce Gardner",6
"David Fulcher","Kader Kohou",6
"David Fulcher","A.J. Hawk",8
"David Fulcher","Barry Cofield",5
"David Fulcher","Patrick Allen",3
"David Fulcher","Mike Croel",2
"David Fulcher","Eric Wright",1
"David Fulcher","Vaughn Booker",5
"David Fulcher","Ross Browner II",4
"David Fulcher","Dino Hackett",5
"David Fulcher","Johnny Jolly",5
"David Fulcher","Carl Lee",3
"Fred Beasley","Peyton Manning",6
"Fred Beasley","Harvey Salem",2
"Fred Beasley","Adam Vinatieri",3
"Fred Beasley","Andrew Glover",3
"Fred Beasley","Vernon Davis",5
"Fred Beasley","Antone Davis",3
"Fred Beasley","Kirk Gibson",10
"Fred Beasley","Jeff Graham",5
"Fred Beasley","Winston Justice",4
"Fred Beasley","Eric Moulds",1
"Fred Beasley","Mike Brisiel",1
"Fred Beasley","Albert Bentley",5
"Fred Beasley","Cris Collinsworth",4
"Dino Hackett","Fred Marion",2
"Dino Hackett","Carl Lee",3
"Dino Hackett","Leonard Marshall",3
"Dino Hackett","Mike Croel",5
"Dino Hackett","Eric Wright",2
"Dino Hackett","Leslie O'Neal",4
"Dino Hackett","Lewis Cine",1
"Dino Hackett","Mike Jones",5
"Dino Hackett","Ross Browner II",3
"Robert Edwards","Olin Kreutz",3
"Robert Edwards","Harvey Salem",1
"Robert Edwards","Jeff Graham",1
"Robert Edwards","Carl Birdsong",4
"Robert Edwards","Peyton Manning",4
"Robert Edwards","Mike Brisiel",1
"Robert Edwards","Vernon Davis",1
"Robert Edwards","Cris Collinsworth",3
"Robert Edwards","Orlando Brown",3
"Chinedum Ndukwe","Leonard Marshall",11
"Chinedum Ndukwe","Chris Washington",7
"Chinedum Ndukwe","Mike Jones",9
"Chinedum Ndukwe","Sauce Gardner",7
"Chinedum Ndukwe","A.J. Hawk",10
"Chinedum Ndukwe","Leslie O'Neal",8
"Chinedum Ndukwe","David Fulcher",6
"Chinedum Ndukwe","Kader Kohou",10
"Chinedum Ndukwe","Eric Wright CB",5
"Chinedum Ndukwe","Dixon Edwards",1
"Chinedum Ndukwe","Tim Krumrie",1
"Chinedum Ndukwe","Mike Croel",5
"Chinedum Ndukwe","Brett Maxie",8
"Chinedum Ndukwe","Barry Cofield",5
"Chinedum Ndukwe","Johnny Jolly",7
"Chinedum Ndukwe","Danny Walters",4
"Chinedum Ndukwe","Bobby Butler",5
"Chinedum Ndukwe","Dominique Robinson",2
"Chinedum Ndukwe","Vaughn Booker",5
"Chinedum Ndukwe","Dino Hackett",6
"Chinedum Ndukwe","Jay Bellamy",3
"Chinedum Ndukwe","Ross Browner II",3
"Bobby Butler","Danny Walters",2
"Bobby Butler","A.J. Hawk",3
"Bobby Butler","Tim Krumrie",8
"Bobby Butler","Fred Marion",4
"Bobby Butler","Chris Washington",5
"Bobby Butler","David Fulcher",6
"Bobby Butler","Dixon Edwards",2
"Bobby Butler","Leslie O'Neal",6
"Bobby Butler","Barry Cofield",5
"Bobby Butler","Brett Maxie",5
"Bobby Butler","Sauce Gardner",3
"Bobby Butler","Eric Wright",1
"Bobby Butler","Kader Kohou",4
"Bobby Butler","Lewis Cine",10
"Bobby Butler","Chinedum Ndukwe",3
"Bobby Butler","Dino Hackett",4
"Bobby Butler","Andy Headen",2
"Bobby Butler","Toddrick McIntosh",2
"Bobby Butler","Mike Jones",1
"Bobby Butler","Carl Lee",3
"Lewis Cine","Damone Clark",3
"Lewis Cine","Frostee Rucker",4
"Lewis Cine","Jamal Williams",2
"Lewis Cine","William Perry",6
"Lewis Cine","Wilber Marshall",8
"Lewis Cine","Kyle Clifton",2
"Lewis Cine","Akayleb Evans",2
"Lewis Cine","Mike Charles",2
"Lewis Cine","Damien Robinson",1
"Lewis Cine","Barney Bussey",4
"Lewis Cine","Jordan Davis",3
"Lewis Cine","Todd Bowles",2
"Lewis Cine","Mike Jones",9
"Lewis Cine","David Fulcher",4
"Lewis Cine","Vaughn Booker",3
"Lewis Cine","Mike Croel",1
"Lewis Cine","Barry Cofield",1
"Lewis Cine","Leonard Marshall",3
"Lewis Cine","Dino Hackett",1
"Lewis Cine","Johnny Jolly",3
"Lewis Cine","Chris Washington",3
"Lewis Cine","Kader Kohou",2
"Lewis Cine","Andy Headen",3
"Todd Bowles","Frostee Rucker",3
"Todd Bowles","Paul Soliai",4
"Todd Bowles","Chris Gocong",1
"Todd Bowles","William Perry",2
"Albert Bentley","Billy Ard",4
"Albert Bentley","Deuce Lutui",6
"Albert Bentley","Mike Brisiel",8
"Albert Bentley","Carl Birdsong",1
"Albert Bentley","Winston Justice",1
"Albert Bentley","Larry Moore",2
"Albert Bentley","Robert Edwards",2
"Bubby Brister","Neil Lomax",1
"Bubby Brister","Fred Beasley",1
"Bubby Brister","Robert Edwards",7
"Bubby Brister","Mike Brisiel",2
"Bubby Brister","Albert Bentley",7
"Bubby Brister","Orlando Brown",1
"Larry Moore","Olin Kreutz",5
"Larry Moore","Willie Gault",1
"Larry Moore","Mike Brisiel",2
"Larry Moore","Albert Bentley",3
"Larry Moore","Orlando Brown",4
"Larry Moore","Terry Long",1
"Larry Moore","Marshall Faulk",4
"Larry Moore","Arthur Cox",2
"Marshall Faulk","Robert Edwards",2
"Marshall Faulk","Olin Kreutz",4
"Marshall Faulk","Marvin Harrison",5
"Marshall Faulk","Larry Moore",1
"Marshall Faulk","Adam Vinatieri",5
"Marshall Faulk","Walt Sweeney",1
"Marshall Faulk","Jeff Graham",3
"Marshall Faulk","Vernon Davis",4
"Marshall Faulk","Peyton Manning",4
"Marshall Faulk","Todd Steussie",3
"Steve McMichael","Kevin Hardy",9
"Steve McMichael","Herman Edwards II",5
"Steve McMichael","Ted Washington",3
"Steve McMichael","Tamba Hali",1
"Steve McMichael","Mario Williams",5
"Steve McMichael","Bruce Pickens",2
"Steve McMichael","Clay Matthews",1
"Steve McMichael","Edgar Jones",2
"Steve McMichael","Tyron Brackenridge",3
"Steve McMichael","Mike Jones",4
"Steve McMichael","Vaughn Booker",2
"Steve McMichael","Dino Hackett",5
"Steve McMichael","Jay Bellamy",2
"Steve McMichael","Lewis Cine",3
"Steve McMichael","David Fulcher",5
"Steve McMichael","Barry Cofield",2
"Steve McMichael","Leonard Marshall",1
"Steve McMichael","Mike Croel",1
"Marvin Harrison","Danny Gray",2
"Marvin Harrison","Ken Lanier",2
"Marvin Harrison","Jake Camarda",2
"Marvin Harrison","Nick Mangold",12
"Marvin Harrison","Steve Tasker",5
"Marvin Harrison","Andre Reed",2
"Marvin Harrison","Nick Muse",4
"Marvin Harrison","Jahri Evans",14
"Marvin Harrison","Mike Ngo",9
"Marvin Harrison","Anthony Munoz",2
"Marvin Harrison","Terry Long",3
"Marvin Harrison","Pete Metzelaars",7
"Marvin Harrison","Matt Corral",4
"Marvin Harrison","Greg Bell",3
"Marvin Harrison","Tuffy Leemans",9
"Marvin Harrison","Eric Young",3
"Marvin Harrison","Nick Novak",4
"Marvin Harrison","Sidney Rice",1
"Marvin Harrison","Peyton Manning",3
"Marvin Harrison","Fred Beasley",5
"Marvin Harrison","Joe Walter",3
"Marvin Harrison","Olin Kreutz",6
"Marvin Harrison","Todd Steussie",1
"Marvin Harrison","Mike Brisiel",4
"Marvin Harrison","Kirk Gibson",2
"Marvin Harrison","Walt Sweeney",5
"Marvin Harrison","Adam Vinatieri",1
"Marvin Harrison","Jeff Graham",2
"Mike Mickens","Simeon Rice",2
"Mike Mickens","Eugene Robinson",6
"Mike Mickens","Reggie White",5
"Mike Mickens","London Fletcher",2
"Mike Mickens","Kaiir Elam",3
"Mike Mickens","Lawrence Taylor",3
"Mike Mickens","Joe Phillips",2
"Mike Mickens","Marcus Jones CB",2
"Mike Mickens","David Little",4
"Ken O'Brien","Jeromey Clary",4
"Ken O'Brien","Mark Clayton",2
"Ken O'Brien","Mike Arthur",3
"Ken O'Brien","Kyle Turley",4
"Ken O'Brien","Tootie Robbins",5
"Ken O'Brien","Jeff Hartings",2
"Ken O'Brien","Albert Bentley",5
"Ken O'Brien","Robert Edwards",5
"Ken O'Brien","Willie Gault",3
"Ken O'Brien","Adam Vinatieri",3
"Ken O'Brien","Cris Collinsworth",6
"Ken O'Brien","Mike Brisiel",6
"Carl Lee","Chris Gocong",9
"Carl Lee","Akayleb Evans",3
"Carl Lee","Lee Williams",3
"Carl Lee","Kyle Clifton",5
"Carl Lee","Derek Stingley Jr",7
"Carl Lee","Wilber Marshall",10
"Carl Lee","Jamal Williams",2
"Carl Lee","Frostee Rucker",2
"Carl Lee","Sam Mills",7
"Carl Lee","Simon Fletcher",6
"Carl Lee","William Perry",8
"Carl Lee","Paul Soliai",3
"Carl Lee","Damien Robinson",4
"Carl Lee","Mike Charles",2
"Carl Lee","Damone Clark",3
"Carl Lee","Barney Bussey",3
"Carl Lee","Mike Prior",2
"Carl Lee","Jake Hummel",2
"Carl Lee","James Ihedigbo",2
"Carl Lee","Chinedum Ndukwe",4
"Carl Lee","Andy Headen",8
"Carl Lee","Mike Jones",8
"Carl Lee","Mike Croel",3
"Carl Lee","Leslie O'Neal",9
"Carl Lee","Jay Bellamy",1
"Carl Lee","Steve McMichael",1
"Carl Lee","Toddrick McIntosh",3
"Carl Lee","Barry Cofield",4
"Carl Lee","Vaughn Booker",5
"Carl Lee","Bobby Butler",3
"Carl Lee","Leonard Marshall",3
"Carl Lee","David Fulcher",1
"Carl Lee","Chris Washington",2
"Carl Lee","Mike Mickens",3
"Carl Lee","Dino Hackett",2
"Ross Browner II","Jonathan Fatu",4
"Ross Browner II","Andrew Booth Jr",1
"Ross Browner II","Mike Croel",1
"Ross Browner II","David Fulcher",4
"Ross Browner II","Kader Kohou",1
"Ross Browner II","Chinedum Ndukwe",3
"Ross Browner II","Dino Hackett",1
"Todd Steussie","Walt Sweeney",8
"Todd Steussie","Olin Kreutz",3
"Todd Steussie","Jeff Graham",5
"Todd Steussie","Marshall Faulk",1
"Todd Steussie","Vernon Davis",1
"Todd Steussie","Joe Walter",3
"Todd Steussie","Kirk Gibson",6
"Todd Steussie","Willie Gault",4
"Walt Sweeney","Andrew Glover",5
"Walt Sweeney","Larry Moore",2
"Walt Sweeney","Todd Steussie",5
"Walt Sweeney","Cris Collinsworth",2
"Walt Sweeney","Marvin Harrison",9
"Walt Sweeney","Vernon Davis",3
"Walt Sweeney","Marshall Faulk",3
"Walt Sweeney","Olin Kreutz",2
"Walt Sweeney","Pat O'Neill",1
"Jay Bellamy","Chinedum Ndukwe",3
"Jay Bellamy","Chris Washington",4
"Jay Bellamy","Steve McMichael",1
"Jay Bellamy","Johnny Jolly",5
"Jay Bellamy","Barry Cofield",3
"Jay Bellamy","Lewis Cine",3
"Jay Bellamy","Kader Kohou",4
"Jay Bellamy","Dino Hackett",2
"Jay Bellamy","Leslie O'Neal",3
"Jay Bellamy","Leonard Marshall",1
"Jay Bellamy","Mike Jones",1
"Jay Bellamy","Bobby Butler",1
"Orlando Brown","Andrew Glover",5
"Orlando Brown","Ken O'Brien",3
"Orlando Brown","Joe Walter",2
"Orlando Brown","Derrell Mitchell",4
"Vaughn Booker","Barry Cofield",2
"Vaughn Booker","Bobby Butler",3
"Vaughn Booker","Dino Hackett",4
"Vaughn Booker","Mike Jones",5
"Vaughn Booker","David Fulcher",2
"Vaughn Booker","Mike Mickens",2
"Vaughn Booker","Kader Kohou",2
"Derrell Mitchell","Andrew Glover",1
"Derrell Mitchell","Orlando Brown",4
"Derrell Mitchell","Cris Collinsworth",1
"Derrell Mitchell","Albert Bentley",2
"Travis Hill","Ross Browner II",3
"Travis Hill","Leslie O'Neal",5
"Travis Hill","Chinedum Ndukwe",1
"Travis Hill","Mike Jones",3
"Adam Vinatieri","Harvey Salem",1
"Adam Vinatieri","Billy Ard",1
"Adam Vinatieri","Winston Justice",5
"Adam Vinatieri","Robert Edwards",3
"Adam Vinatieri","Fred Beasley",3
"Adam Vinatieri","Eric Moulds",1
"Adam Vinatieri","Isiah Pacheco",1
"Adam Vinatieri","Albert Bentley",3
"Adam Vinatieri","Orlando Brown",2
"Adam Vinatieri","Terry Long",7
"Adam Vinatieri","Marvin Harrison",3
"Adam Vinatieri","Jeff Graham",2
"Terry Long","Steve Tasker",10
"Terry Long","Nick Muse",4
"Terry Long","Mike Michalske",4
"Terry Long","Joe Walter",2
"Terry Long","Bubby Brister",3
"Cris Collinsworth","Fred Taylor",7
"Cris Collinsworth","Art Monk",9
"Cris Collinsworth","Irving Fryar",9
"Cris Collinsworth","Jim Brown",5
"Cris Collinsworth","Dan Fike",7
"Cris Collinsworth","Lance Smith",4
"Cris Collinsworth","Randall Cunningham",4
"Cris Collinsworth","Don Mosebar",2
"Cris Collinsworth","Marshal Yanda",2
"Cris Collinsworth","Jay Novacek",1
"Cris Collinsworth","Forrest Gump",3
"Cris Collinsworth","Sean Landeta",6
"Cris Collinsworth","Eddie Kennison",2
"Cris Collinsworth","Joe Staley",2
